customer_id,age,age_band,gender,item_purchased,category,purchase_amount_usd,location,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,discount_flag,subscriber_flag,repeat_customer_flag,purchase_cycle_days,customer_segment,revenue_per_purchase_day
154,69,50+,Male,Hoodie,Clothing,55,North Carolina,Winter,3.2,Yes,Standard,Yes,22,Debit Card,Annually,True,True,True,30.0,Promotion-led growth,1.8333333333333333
155,41,35-49,Male,Dress,Clothing,98,Oklahoma,Fall,3.6,Yes,Next Day Air,Yes,21,Venmo,Quarterly,True,True,True,90.0,New or occasional,1.0888888888888888
156,63,50+,Male,Socks,Clothing,77,Maine,Spring,4.3,Yes,Free Shipping,Yes,21,Bank Transfer,Quarterly,True,True,True,90.0,New or occasional,0.8555555555555555
157,35,35-49,Male,Shorts,Clothing,26,Missouri,Fall,4.0,Yes,Standard,Yes,40,Debit Card,Annually,True,True,True,30.0,Subscribed repeat,0.8666666666666667
158,36,35-49,Male,Hat,Accessories,68,Vermont,Fall,3.0,Yes,Next Day Air,Yes,1,Bank Transfer,Fortnightly,True,True,False,14.0,New or occasional,4.857142857142857
159,25,25-34,Male,Shirt,Clothing,73,Connecticut,Fall,4.1,Yes,Standard,Yes,50,Bank Transfer,Monthly,True,True,True,30.0,Loyal high-value,2.433333333333333
160,58,50+,Male,Gloves,Accessories,27,New Hampshire,Fall,3.8,Yes,Store Pickup,Yes,39,Bank Transfer,Every 3 Months,True,True,True,90.0,Subscribed repeat,0.3
161,27,25-34,Male,Gloves,Accessories,23,Texas,Summer,4.6,Yes,Free Shipping,Yes,34,Venmo,Monthly,True,True,True,30.0,Subscribed repeat,0.7666666666666667
162,65,50+,Male,Backpack,Accessories,49,North Dakota,Fall,3.0,Yes,Express,Yes,29,Venmo,Fortnightly,True,True,True,14.0,Subscribed repeat,3.5
163,54,50+,Male,Sunglasses,Accessories,74,California,Summer,3.0,Yes,Store Pickup,Yes,31,PayPal,Bi-Weekly,True,True,True,14.0,Loyal high-value,5.285714285714286
164,54,50+,Male,Skirt,Clothing,67,Virginia,Summer,3.4,Yes,Standard,Yes,8,Debit Card,Weekly,True,True,False,7.0,New or occasional,9.571428571428571
165,59,50+,Male,Handbag,Accessories,65,Delaware,Spring,2.6,Yes,Free Shipping,Yes,5,Credit Card,Fortnightly,True,True,False,14.0,New or occasional,4.642857142857143
166,42,35-49,Male,Handbag,Accessories,60,Kentucky,Winter,2.8,Yes,Store Pickup,Yes,7,Cash,Monthly,True,True,False,30.0,New or occasional,2.0
167,46,35-49,Male,Sneakers,Footwear,31,Delaware,Fall,4.0,Yes,Store Pickup,Yes,30,Cash,Monthly,True,True,True,30.0,Subscribed repeat,1.0333333333333334
168,33,25-34,Male,Gloves,Accessories,27,Arkansas,Fall,4.0,Yes,Express,Yes,14,Credit Card,Every 3 Months,True,True,True,90.0,Promotion-led growth,0.3
169,34,25-34,Male,Shoes,Footwear,80,Louisiana,Summer,3.0,Yes,Express,Yes,5,Cash,Fortnightly,True,True,False,14.0,New or occasional,5.714285714285714
170,27,25-34,Male,Jacket,Outerwear,30,Nevada,Summer,3.3,Yes,Standard,Yes,3,PayPal,Every 3 Months,True,True,False,90.0,Promotion-led growth,0.3333333333333333
171,52,50+,Male,Shirt,Clothing,25,Wyoming,Fall,2.6,Yes,Store Pickup,Yes,46,Venmo,Bi-Weekly,True,True,True,14.0,Subscribed repeat,1.7857142857142858
172,29,25-34,Male,Shorts,Clothing,35,Virginia,Summer,3.6,Yes,Store Pickup,Yes,4,Credit Card,Weekly,True,True,False,7.0,Promotion-led growth,5.0
173,54,50+,Male,Jewelry,Accessories,67,Nebraska,Summer,3.9,Yes,Next Day Air,Yes,42,Credit Card,Bi-Weekly,True,True,True,14.0,Loyal high-value,4.785714285714286
174,25,25-34,Male,Hat,Accessories,46,Hawaii,Fall,3.4,Yes,Standard,Yes,30,Cash,Annually,True,True,True,30.0,Subscribed repeat,1.5333333333333334
175,41,35-49,Male,Shoes,Footwear,35,Vermont,Winter,3.5,Yes,Express,Yes,37,Venmo,Annually,True,True,True,30.0,Subscribed repeat,1.1666666666666667
176,53,50+,Male,Coat,Outerwear,86,Oklahoma,Fall,2.8,Yes,Next Day Air,Yes,2,Bank Transfer,Annually,True,True,False,30.0,New or occasional,2.8666666666666667
177,53,50+,Male,Backpack,Accessories,81,New Hampshire,Spring,2.7,Yes,Next Day Air,Yes,30,Credit Card,Quarterly,True,True,True,90.0,Loyal high-value,0.9
178,21,Under 25,Male,Hoodie,Clothing,42,Kansas,Fall,3.7,Yes,Next Day Air,Yes,47,Bank Transfer,Monthly,True,True,True,30.0,Subscribed repeat,1.4
179,61,50+,Male,Skirt,Clothing,43,Idaho,Fall,4.3,Yes,2-Day Shipping,Yes,21,PayPal,Quarterly,True,True,True,90.0,Promotion-led growth,0.4777777777777778
180,64,50+,Male,Boots,Footwear,31,Illinois,Fall,4.9,Yes,Store Pickup,Yes,9,Bank Transfer,Fortnightly,True,True,False,14.0,Promotion-led growth,2.2142857142857144
181,51,50+,Male,Sandals,Footwear,81,South Dakota,Fall,3.3,Yes,Store Pickup,Yes,12,Debit Card,Fortnightly,True,True,True,14.0,New or occasional,5.785714285714286
182,32,25-34,Male,Pants,Clothing,61,Massachusetts,Summer,4.7,Yes,Next Day Air,Yes,4,Bank Transfer,Weekly,True,True,False,7.0,New or occasional,8.714285714285714
183,38,35-49,Male,Gloves,Accessories,96,Alabama,Summer,2.8,Yes,Store Pickup,Yes,10,Debit Card,Annually,True,True,True,30.0,New or occasional,3.2
184,58,50+,Male,Skirt,Clothing,29,Ohio,Spring,3.6,Yes,2-Day Shipping,Yes,26,Credit Card,Weekly,True,True,True,7.0,Subscribed repeat,4.142857142857143
185,32,25-34,Male,Sneakers,Footwear,33,Hawaii,Spring,3.0,Yes,Express,Yes,40,Cash,Fortnightly,True,True,True,14.0,Subscribed repeat,2.357142857142857
186,46,35-49,Male,T-shirt,Clothing,32,Wisconsin,Summer,4.5,Yes,Store Pickup,Yes,34,Bank Transfer,Fortnightly,True,True,True,14.0,Subscribed repeat,2.2857142857142856
187,39,35-49,Male,Backpack,Accessories,56,Minnesota,Summer,2.9,Yes,Standard,Yes,31,Debit Card,Annually,True,True,True,30.0,Subscribed repeat,1.8666666666666667
188,19,Under 25,Male,Shoes,Footwear,94,Georgia,Spring,3.3,Yes,Store Pickup,Yes,1,Bank Transfer,Bi-Weekly,True,True,False,14.0,New or occasional,6.714285714285714
189,50,50+,Male,Hoodie,Clothing,53,Arkansas,Spring,3.1,Yes,Express,Yes,5,Bank Transfer,Bi-Weekly,True,True,False,14.0,Promotion-led growth,3.7857142857142856
190,36,35-49,Male,Blouse,Clothing,82,West Virginia,Fall,4.4,Yes,Next Day Air,Yes,4,Credit Card,Weekly,True,True,False,7.0,New or occasional,11.714285714285714
191,65,50+,Male,Coat,Outerwear,70,Indiana,Fall,3.0,Yes,Free Shipping,Yes,48,Venmo,Quarterly,True,True,True,90.0,Loyal high-value,0.7777777777777778
192,64,50+,Male,Hat,Accessories,76,Utah,Fall,3.9,Yes,Free Shipping,Yes,29,Cash,Every 3 Months,True,True,True,90.0,Loyal high-value,0.8444444444444444
193,46,35-49,Male,Shoes,Footwear,29,Nebraska,Summer,2.9,Yes,Express,Yes,12,PayPal,Bi-Weekly,True,True,True,14.0,Promotion-led growth,2.0714285714285716
194,36,35-49,Male,Belt,Accessories,100,North Dakota,Fall,3.0,Yes,Standard,Yes,29,Venmo,Annually,True,True,True,30.0,Loyal high-value,3.3333333333333335
195,51,50+,Male,Backpack,Accessories,94,Missouri,Spring,3.1,Yes,Express,Yes,15,Debit Card,Quarterly,True,True,True,90.0,New or occasional,1.0444444444444445
196,51,50+,Male,Jacket,Outerwear,25,New York,Fall,4.3,Yes,Free Shipping,Yes,34,Credit Card,Monthly,True,True,True,30.0,Subscribed repeat,0.8333333333333334
197,38,35-49,Male,Boots,Footwear,88,Washington,Summer,3.9,Yes,Next Day Air,Yes,41,Credit Card,Fortnightly,True,True,True,14.0,Loyal high-value,6.285714285714286
198,59,50+,Male,Scarf,Accessories,78,South Carolina,Fall,3.2,Yes,2-Day Shipping,Yes,41,Credit Card,Monthly,True,True,True,30.0,Loyal high-value,2.6
199,57,50+,Male,Jewelry,Accessories,45,Utah,Winter,4.8,Yes,Standard,Yes,39,Credit Card,Fortnightly,True,True,True,14.0,Subscribed repeat,3.2142857142857144
200,54,50+,Male,Hat,Accessories,73,Idaho,Summer,3.8,Yes,Express,Yes,32,Cash,Weekly,True,True,True,7.0,Loyal high-value,10.428571428571429
201,25,25-34,Male,Dress,Clothing,61,Pennsylvania,Summer,3.3,Yes,Next Day Air,Yes,29,Venmo,Monthly,True,True,True,30.0,Loyal high-value,2.033333333333333
202,69,50+,Male,Blouse,Clothing,22,Missouri,Fall,4.3,Yes,Free Shipping,Yes,15,Bank Transfer,Annually,True,True,True,30.0,Promotion-led growth,0.7333333333333333
203,57,50+,Male,Hat,Accessories,38,Nebraska,Spring,2.7,Yes,Express,Yes,33,Venmo,Annually,True,True,True,30.0,Subscribed repeat,1.2666666666666666
204,70,50+,Male,Scarf,Accessories,38,Indiana,Fall,3.2,Yes,Next Day Air,Yes,18,Bank Transfer,Weekly,True,True,True,7.0,Promotion-led growth,5.428571428571429
205,24,Under 25,Male,Sneakers,Footwear,100,Arizona,Fall,4.0,Yes,Store Pickup,Yes,35,Cash,Bi-Weekly,True,True,True,14.0,Loyal high-value,7.142857142857143
206,67,50+,Male,Shirt,Clothing,64,Hawaii,Winter,3.0,Yes,Standard,Yes,25,PayPal,Weekly,True,True,True,7.0,Loyal high-value,9.142857142857142
207,24,Under 25,Male,T-shirt,Clothing,55,Wisconsin,Summer,4.2,Yes,Free Shipping,Yes,6,Venmo,Fortnightly,True,True,False,14.0,Promotion-led growth,3.9285714285714284
208,62,50+,Male,Gloves,Accessories,91,Rhode Island,Summer,2.9,Yes,Express,Yes,17,Bank Transfer,Bi-Weekly,True,True,True,14.0,New or occasional,6.5
209,57,50+,Male,Skirt,Clothing,38,Wisconsin,Spring,4.1,Yes,Store Pickup,Yes,17,Credit Card,Monthly,True,True,True,30.0,Promotion-led growth,1.2666666666666666
210,55,50+,Male,Sandals,Footwear,97,Minnesota,Winter,3.2,Yes,Store Pickup,Yes,44,Cash,Every 3 Months,True,True,True,90.0,Loyal high-value,1.0777777777777777
211,45,35-49,Male,Jacket,Outerwear,22,Vermont,Fall,3.0,Yes,2-Day Shipping,Yes,6,PayPal,Fortnightly,True,True,False,14.0,Promotion-led growth,1.5714285714285714
212,69,50+,Male,Skirt,Clothing,92,South Dakota,Fall,4.2,Yes,2-Day Shipping,Yes,45,Debit Card,Fortnightly,True,True,True,14.0,Loyal high-value,6.571428571428571
213,67,50+,Male,Handbag,Accessories,84,Virginia,Fall,4.2,Yes,Express,Yes,7,Debit Card,Annually,True,True,False,30.0,New or occasional,2.8
214,30,25-34,Male,Handbag,Accessories,93,Nevada,Fall,4.4,Yes,Store Pickup,Yes,11,Debit Card,Every 3 Months,True,True,True,90.0,New or occasional,1.0333333333333334
215,24,Under 25,Male,Jacket,Outerwear,50,Hawaii,Summer,4.2,Yes,Next Day Air,Yes,41,Cash,Every 3 Months,True,True,True,90.0,Subscribed repeat,0.5555555555555556
216,62,50+,Male,Scarf,Accessories,64,New Jersey,Spring,2.8,Yes,2-Day Shipping,Yes,24,PayPal,Bi-Weekly,True,True,True,14.0,New or occasional,4.571428571428571
217,43,35-49,Male,Shorts,Clothing,61,Massachusetts,Spring,3.7,Yes,Free Shipping,Yes,21,Venmo,Weekly,True,True,True,7.0,New or occasional,8.714285714285714
218,35,35-49,Male,Sunglasses,Accessories,48,Oklahoma,Winter,3.5,Yes,Next Day Air,Yes,24,Bank Transfer,Annually,True,True,True,30.0,Promotion-led growth,1.6
219,28,25-34,Male,T-shirt,Clothing,45,California,Spring,2.9,Yes,Store Pickup,Yes,8,Credit Card,Quarterly,True,True,False,90.0,Promotion-led growth,0.5
220,32,25-34,Male,Belt,Accessories,88,Nevada,Spring,3.0,Yes,Free Shipping,Yes,12,Cash,Fortnightly,True,True,True,14.0,New or occasional,6.285714285714286
221,39,35-49,Male,Sneakers,Footwear,57,Arizona,Spring,3.7,Yes,Express,Yes,48,Debit Card,Fortnightly,True,True,True,14.0,Subscribed repeat,4.071428571428571
222,28,25-34,Male,Hat,Accessories,68,North Carolina,Summer,4.4,Yes,Store Pickup,Yes,6,Bank Transfer,Quarterly,True,True,False,90.0,New or occasional,0.7555555555555555
223,47,35-49,Male,Gloves,Accessories,94,New York,Spring,4.5,Yes,2-Day Shipping,Yes,14,PayPal,Fortnightly,True,True,True,14.0,New or occasional,6.714285714285714
224,20,Under 25,Male,Pants,Clothing,41,Wyoming,Spring,4.8,Yes,Free Shipping,Yes,34,PayPal,Annually,True,True,True,30.0,Subscribed repeat,1.3666666666666667
225,63,50+,Male,Socks,Clothing,83,South Dakota,Summer,2.9,Yes,Free Shipping,Yes,12,Cash,Every 3 Months,True,True,True,90.0,New or occasional,0.9222222222222223
226,25,25-34,Male,Jacket,Outerwear,22,Arkansas,Spring,3.2,Yes,Next Day Air,Yes,11,Bank Transfer,Annually,True,True,True,30.0,Promotion-led growth,0.7333333333333333
227,29,25-34,Male,Shoes,Footwear,74,Texas,Spring,3.3,Yes,Free Shipping,Yes,5,PayPal,Monthly,True,True,False,30.0,New or occasional,2.466666666666667
228,50,50+,Male,Jeans,Clothing,90,Rhode Island,Winter,4.2,Yes,Standard,Yes,25,Venmo,Fortnightly,True,True,True,14.0,Loyal high-value,6.428571428571429
229,18,Under 25,Male,Socks,Clothing,79,New Hampshire,Spring,2.9,Yes,Store Pickup,Yes,11,Credit Card,Annually,True,True,True,30.0,New or occasional,2.6333333333333333
230,70,50+,Male,Sandals,Footwear,28,Ohio,Spring,4.6,Yes,Next Day Air,Yes,27,PayPal,Every 3 Months,True,True,True,90.0,Subscribed repeat,0.3111111111111111
231,66,50+,Male,Scarf,Accessories,88,Utah,Fall,4.1,Yes,Standard,Yes,43,Credit Card,Annually,True,True,True,30.0,Loyal high-value,2.933333333333333
232,28,25-34,Male,Blouse,Clothing,26,Tennessee,Spring,3.1,Yes,2-Day Shipping,Yes,18,Debit Card,Every 3 Months,True,True,True,90.0,Promotion-led growth,0.28888888888888886
233,54,50+,Male,Jewelry,Accessories,27,Hawaii,Winter,4.2,Yes,Express,Yes,32,Bank Transfer,Bi-Weekly,True,True,True,14.0,Subscribed repeat,1.9285714285714286
234,19,Under 25,Male,Sweater,Clothing,83,Arizona,Fall,4.5,Yes,Next Day Air,Yes,27,Bank Transfer,Every 3 Months,True,True,True,90.0,Loyal high-value,0.9222222222222223
235,20,Under 25,Male,Gloves,Accessories,39,South Dakota,Summer,3.7,Yes,Next Day Air,Yes,24,Credit Card,Weekly,True,True,True,7.0,Promotion-led growth,5.571428571428571
236,43,35-49,Male,Sunglasses,Accessories,89,New Jersey,Winter,3.7,Yes,Free Shipping,Yes,31,Debit Card,Quarterly,True,True,True,90.0,Loyal high-value,0.9888888888888889
237,38,35-49,Male,Coat,Outerwear,68,North Dakota,Winter,3.4,Yes,Next Day Air,Yes,39,PayPal,Fortnightly,True,True,True,14.0,Loyal high-value,4.857142857142857
238,50,50+,Male,Dress,Clothing,90,Iowa,Summer,3.0,Yes,Store Pickup,Yes,36,Debit Card,Fortnightly,True,True,True,14.0,Loyal high-value,6.428571428571429
239,64,50+,Male,Skirt,Clothing,34,Ohio,Fall,4.2,Yes,Free Shipping,Yes,5,Cash,Annually,True,True,False,30.0,Promotion-led growth,1.1333333333333333
240,49,35-49,Male,Pants,Clothing,51,Vermont,Summer,2.9,Yes,Express,Yes,47,Credit Card,Bi-Weekly,True,True,True,14.0,Subscribed repeat,3.642857142857143
241,47,35-49,Male,Sweater,Clothing,45,Montana,Winter,3.5,Yes,Free Shipping,Yes,29,Bank Transfer,Fortnightly,True,True,True,14.0,Subscribed repeat,3.2142857142857144
242,36,35-49,Male,Hoodie,Clothing,88,Delaware,Winter,4.1,Yes,Free Shipping,Yes,43,Venmo,Bi-Weekly,True,True,True,14.0,Loyal high-value,6.285714285714286
243,55,50+,Male,Coat,Outerwear,85,New York,Summer,4.3,Yes,Store Pickup,Yes,40,Debit Card,Every 3 Months,True,True,True,90.0,Loyal high-value,0.9444444444444444
244,25,25-34,Male,Jewelry,Accessories,100,Kentucky,Winter,2.8,Yes,2-Day Shipping,Yes,4,Debit Card,Monthly,True,True,False,30.0,New or occasional,3.3333333333333335
245,53,50+,Male,Belt,Accessories,42,Oregon,Spring,4.9,Yes,2-Day Shipping,Yes,39,PayPal,Weekly,True,True,True,7.0,Subscribed repeat,6.0
246,49,35-49,Male,Sandals,Footwear,53,Rhode Island,Summer,3.3,Yes,Next Day Air,Yes,45,Venmo,Fortnightly,True,True,True,14.0,Subscribed repeat,3.7857142857142856
247,35,35-49,Male,Sunglasses,Accessories,86,Nevada,Spring,3.2,Yes,Express,Yes,20,Venmo,Bi-Weekly,True,True,True,14.0,New or occasional,6.142857142857143
248,29,25-34,Male,Sweater,Clothing,66,Montana,Spring,4.4,Yes,Standard,Yes,14,Debit Card,Weekly,True,True,True,7.0,New or occasional,9.428571428571429
249,47,35-49,Male,Belt,Accessories,100,Pennsylvania,Winter,4.8,Yes,Express,Yes,33,PayPal,Weekly,True,True,True,7.0,Loyal high-value,14.285714285714286
250,53,50+,Male,Handbag,Accessories,47,Alaska,Fall,4.2,Yes,Standard,Yes,18,Credit Card,Annually,True,True,True,30.0,Promotion-led growth,1.5666666666666667
251,33,25-34,Male,Skirt,Clothing,25,Mississippi,Fall,4.0,Yes,Express,Yes,9,Bank Transfer,Weekly,True,True,False,7.0,Promotion-led growth,3.5714285714285716
252,21,Under 25,Male,Handbag,Accessories,51,Wyoming,Winter,2.5,Yes,Standard,Yes,34,PayPal,Annually,True,True,True,30.0,Subscribed repeat,1.7
253,32,25-34,Male,Shorts,Clothing,41,Delaware,Summer,3.9,Yes,Free Shipping,Yes,33,Venmo,Fortnightly,True,True,True,14.0,Subscribed repeat,2.9285714285714284
254,52,50+,Male,Boots,Footwear,73,Oklahoma,Winter,4.9,Yes,2-Day Shipping,Yes,15,Bank Transfer,Bi-Weekly,True,True,True,14.0,New or occasional,5.214285714285714
255,67,50+,Male,Sunglasses,Accessories,42,Indiana,Winter,3.5,Yes,Store Pickup,Yes,4,PayPal,Bi-Weekly,True,True,False,14.0,Promotion-led growth,3.0
256,43,35-49,Male,Scarf,Accessories,20,Maryland,Spring,4.2,Yes,Free Shipping,Yes,25,Debit Card,Annually,True,True,True,30.0,Subscribed repeat,0.6666666666666666
257,58,50+,Male,Jewelry,Accessories,30,South Dakota,Spring,4.7,Yes,Express,Yes,20,Credit Card,Every 3 Months,True,True,True,90.0,Promotion-led growth,0.3333333333333333
258,20,Under 25,Male,Handbag,Accessories,53,West Virginia,Summer,4.5,Yes,Express,Yes,5,Credit Card,Quarterly,True,True,False,90.0,Promotion-led growth,0.5888888888888889
259,61,50+,Male,Gloves,Accessories,74,Alabama,Spring,2.8,Yes,Express,Yes,16,Cash,Quarterly,True,True,True,90.0,New or occasional,0.8222222222222222
260,32,25-34,Male,Jeans,Clothing,57,Louisiana,Fall,2.9,Yes,Standard,Yes,13,Debit Card,Annually,True,True,True,30.0,Promotion-led growth,1.9
261,38,35-49,Male,Hat,Accessories,57,Montana,Winter,3.2,Yes,2-Day Shipping,Yes,11,Credit Card,Every 3 Months,True,True,True,90.0,Promotion-led growth,0.6333333333333333
262,21,Under 25,Male,Jeans,Clothing,77,California,Winter,4.9,Yes,Standard,Yes,21,Credit Card,Annually,True,True,True,30.0,New or occasional,2.566666666666667
263,37,35-49,Male,Pants,Clothing,40,Hawaii,Summer,3.7,Yes,Next Day Air,Yes,6,Debit Card,Annually,True,True,False,30.0,Promotion-led growth,1.3333333333333333
264,27,25-34,Male,Shorts,Clothing,46,Iowa,Summer,4.3,Yes,Store Pickup,Yes,29,Venmo,Monthly,True,True,True,30.0,Subscribed repeat,1.5333333333333334
265,36,35-49,Male,Pants,Clothing,78,Colorado,Fall,3.9,Yes,Store Pickup,Yes,15,Cash,Annually,True,True,True,30.0,New or occasional,2.6
266,32,25-34,Male,Backpack,Accessories,59,Michigan,Spring,3.2,Yes,2-Day Shipping,Yes,17,Bank Transfer,Bi-Weekly,True,True,True,14.0,Promotion-led growth,4.214285714285714
267,51,50+,Male,Jewelry,Accessories,75,Louisiana,Summer,3.1,Yes,Express,Yes,32,Credit Card,Weekly,True,True,True,7.0,Loyal high-value,10.714285714285714
268,64,50+,Male,Sweater,Clothing,54,Maryland,Spring,3.9,Yes,2-Day Shipping,Yes,42,Venmo,Annually,True,True,True,30.0,Subscribed repeat,1.8
269,68,50+,Male,Shoes,Footwear,42,Georgia,Spring,2.6,Yes,Store Pickup,Yes,21,Cash,Monthly,True,True,True,30.0,Promotion-led growth,1.4
270,68,50+,Male,Blouse,Clothing,44,Georgia,Winter,3.3,Yes,Next Day Air,Yes,9,Cash,Bi-Weekly,True,True,False,14.0,Promotion-led growth,3.142857142857143
271,33,25-34,Male,Jeans,Clothing,52,North Dakota,Fall,4.6,Yes,Free Shipping,Yes,16,Bank Transfer,Annually,True,True,True,30.0,Promotion-led growth,1.7333333333333334
272,65,50+,Male,Sunglasses,Accessories,69,Maryland,Summer,4.6,Yes,Express,Yes,42,Credit Card,Fortnightly,True,True,True,14.0,Loyal high-value,4.928571428571429
273,48,35-49,Male,Jewelry,Accessories,26,Oregon,Summer,4.4,Yes,2-Day Shipping,Yes,37,Debit Card,Bi-Weekly,True,True,True,14.0,Subscribed repeat,1.8571428571428572
274,69,50+,Male,Coat,Outerwear,33,North Dakota,Spring,4.2,Yes,Express,Yes,32,Debit Card,Quarterly,True,True,True,90.0,Subscribed repeat,0.36666666666666664
275,59,50+,Male,Jewelry,Accessories,32,Maryland,Spring,3.0,Yes,Express,Yes,28,Cash,Bi-Weekly,True,True,True,14.0,Subscribed repeat,2.2857142857142856
276,48,35-49,Male,Backpack,Accessories,85,Virginia,Winter,4.0,Yes,Express,Yes,13,Credit Card,Weekly,True,True,True,7.0,New or occasional,12.142857142857142
277,25,25-34,Male,Skirt,Clothing,30,South Dakota,Fall,3.5,Yes,Express,Yes,11,Bank Transfer,Fortnightly,True,True,True,14.0,Promotion-led growth,2.142857142857143
278,29,25-34,Male,Shirt,Clothing,29,Georgia,Winter,3.0,Yes,Store Pickup,Yes,36,Bank Transfer,Bi-Weekly,True,True,True,14.0,Subscribed repeat,2.0714285714285716
279,57,50+,Male,Sweater,Clothing,95,Hawaii,Spring,3.7,Yes,Express,Yes,23,Debit Card,Annually,True,True,True,30.0,New or occasional,3.1666666666666665
280,23,Under 25,Male,Sneakers,Footwear,69,Arkansas,Summer,4.0,Yes,Standard,Yes,37,Bank Transfer,Monthly,True,True,True,30.0,Loyal high-value,2.3
281,45,35-49,Male,Sandals,Footwear,69,Montana,Fall,4.2,Yes,2-Day Shipping,Yes,21,Cash,Bi-Weekly,True,True,True,14.0,New or occasional,4.928571428571429
282,38,35-49,Male,Belt,Accessories,61,Oklahoma,Spring,2.5,Yes,Standard,Yes,22,Debit Card,Bi-Weekly,True,True,True,14.0,New or occasional,4.357142857142857
283,21,Under 25,Male,Skirt,Clothing,94,Minnesota,Summer,3.0,Yes,2-Day Shipping,Yes,9,Cash,Monthly,True,True,False,30.0,New or occasional,3.1333333333333333
284,32,25-34,Male,Sweater,Clothing,30,Montana,Fall,3.2,Yes,Next Day Air,Yes,16,Venmo,Annually,True,True,True,30.0,Promotion-led growth,1.0
285,63,50+,Male,Skirt,Clothing,45,Ohio,Summer,3.5,Yes,Standard,Yes,4,PayPal,Quarterly,True,True,False,90.0,Promotion-led growth,0.5
286,29,25-34,Male,Handbag,Accessories,39,Kentucky,Summer,4.8,Yes,Express,Yes,3,Debit Card,Bi-Weekly,True,True,False,14.0,Promotion-led growth,2.7857142857142856
287,27,25-34,Male,Jewelry,Accessories,51,Nebraska,Summer,2.6,Yes,Store Pickup,Yes,6,Debit Card,Annually,True,True,False,30.0,Promotion-led growth,1.7
288,56,50+,Male,Scarf,Accessories,37,Delaware,Spring,3.4,Yes,2-Day Shipping,Yes,18,Venmo,Fortnightly,True,True,True,14.0,Promotion-led growth,2.642857142857143
289,30,25-34,Male,T-shirt,Clothing,62,North Carolina,Winter,3.7,Yes,2-Day Shipping,Yes,34,Venmo,Bi-Weekly,True,True,True,14.0,Loyal high-value,4.428571428571429
290,49,35-49,Male,Coat,Outerwear,85,New York,Fall,4.5,Yes,2-Day Shipping,Yes,26,Credit Card,Monthly,True,True,True,30.0,Loyal high-value,2.8333333333333335
291,58,50+,Male,T-shirt,Clothing,33,Colorado,Winter,3.7,Yes,Standard,Yes,50,PayPal,Weekly,True,True,True,7.0,Subscribed repeat,4.714285714285714
